GM,PUE,_Gobierno Municipal del Estado de Puebla,821066763,"PUE-Guadalupe-DIRECCION DE OBRAS PUBLICAS GUADALUPE, PUEBLA #821066763",SANDALIO HONORIO CARIÑO MARTINEZ,1534698,PAVIMENTACION CON CONCRETO HIDRAULICO CALLE ACCESO A VISTA HERMOSA,04. Invitación a Cuando Menos Tres Personas LOPSRM,IO-821066763-E1-2017,2017-11-04,,,Nacional,Obra Pública,Invitación a Cuando Menos 3 Personas,Presencial,1628961,PAVIMENTACION CON CONCRETO HIDRAULICO CALLE ACCESO A VISTA HERMOSA,2017-11-07,2017-12-31,1679379.77,MXN,Expirado,No,0,23,23U130-FORTALEC FINANCIERO,1679379.77,2017-11-06,,,0,0,,No MIPYME,,ANTONIO RAMOS CHAVEZ,,MX,HABILITADO,UC,,,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1316281
APF,CIBNOR,"Centro de Investigaciones Biológicas del Noroeste, S.C.",03890O002,CIBNOR-Subdirección de Servicios Generales #03890O002,María Elena Castro Nuñez,1534648,2- ESTUDIO,05. Adjudicación Directa LAASSP,AA-03890O002-E392-2017,,,,Nacional,Servicios,Adjudicación Directa Federal,Mixta,1622914,2- ESTUDIO,2017-11-01,2017-12-15,30000,MXN,Expirado,No,0,,,,,,,0,0,,No MIPYME,190102,LUCINA LEDESMA LOPEZ,No MIPYME,MX,HABILITADO,PoC,,,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1311683
APF,HIM,Hospital Infantil de México Federico Gómez,012NBG003,HIM-Subdirección de Recursos Materiales #012NBG003,Nicolas González Bustos,1533722,"DATOS DEL CONTRATO RM-AG-0267/17 ARFAMEX, S.A. DE C.V.",05. Adjudicación Directa LAASSP,AA-012NBG003-E290-2017,,,,Internacional,Adquisiciones,Adjudicación Directa Federal,Mixta,1622027,"RM-AG-0267/17 ARFAMEX, S.A. DE C.V.",2017-10-11,2017-10-17,34478.68,MXN,Expirado,No,0,,,,,,,0,0,,Pequeña,309969,ARFAMEX SA DE CV,Pequeña,MX,HABILITADO,PoC,,,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1310700
APF,IMSS,Instituto Mexicano del Seguro Social,019GYR031,IMSS-Coordinación de abastecimiento y equipamiento #019GYR031,Victor Murrieta Gonzalez,1570692,AA-019GYR031-E479-2017 SERVICIO DE TRASLADO DE MERCANCIA (GETA),05. Adjudicación Directa LAASSP,AA-019GYR031-E479-2017,,,,Nacional,Servicios,Adjudicación Directa Federal,Electrónica,1666852,SERVICIOS DE TRASLADO DE MERCANCÍA,2017-12-12,2017-12-31,292000,MXN,Expirado,No,0,,,,,,,1,0,,Pequeña,,ENRIQUE RODRIGO FUENTES CAMACHO,Pequeña,MX,HABILITADO,PoC,,,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1346539
APF,INR,Instituto Nacional de Rehabilitación Luis Guillermo Ibarra Ibarra,012NDF999,INR-Subdirección de Compras y Suministros #012NDF999,José Raúl Sánchez Arredondo,1300565,COMITE INR/2017/140,05. Adjudicación Directa LAASSP,AA-012NDF999-E272-2017,,,,Nacional,Adquisiciones,Adjudicación Directa Federal,Presencial,1356301,MATERIAL CURACION ,2017-03-07,2017-03-17,344833.86,MXN,Expirado,No,0,,,,2017-03-07,,,0,0,,No MIPYME,3755,DEGASA SA DE CV,No MIPYME,MX,HABILITADO,PoC,,,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1090720
APF,CFE,Comisión Federal de Electricidad,018TOQ725,CFE-Generación I #018TOQ725,Manuel Pérez Topete,1340615,EVALUACIÓN Y PRUEBAS A GENERADOR ELÉCTRICO DE 391 MVA DE LA C.T. VILLA DE REYES,03. Invitación a Cuando Menos Tres Personas LAASSP,IA-018TOQ725-E321-2017,2017-05-12,2017-04-24 14:18,2017-05-09 11:00,Nacional,Servicios,Invitación a Cuando Menos 3 Personas,Electrónica,1426087,EVALUACIÓN Y PRUEBAS A GENERADOR ELÉCTRICO DE 391 MVA DE LA C.T. VILLA DE REYES ,2017-05-12,2017-12-11,1180798,MXN,Expirado,No,0,,,,2017-05-19,,,0,0,,Mediana,8440,GENERADORES MEXICANOS SA DE CV,Mediana,MX,HABILITADO,PoC,,,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1126185
APF,CONALITEG,Comisión Nacional de Libros de Texto Gratuitos,011L6J001,CONALITEG-Dirección de Recursos Materiales y Servicios Generales #011L6J001,Jorge Alberto Barceinas Suaste,1354369,"SERVICIO DE RECOLECCIÓN, ENTREGA DE DOCUMENTOS Y PAQUETES PARA LA DISTRIBUCIÓN D",05. Adjudicación Directa LAASSP,AA-011L6J001-E115-2017,,,,Nacional,Servicios,Adjudicación Directa Federal,Presencial,1419734,"SERVICIO DE RECOLECCIÓN, ENTREGA DE DOCUMENTOS Y PAQUETES PARA LA DISTRIBUCIÓN DE LIBROS DE TEXTO GRATUITOS, ENTREGA DE MENSAJERÍA Y PAQUETERÍA",2017-04-21,2017-12-31,320775,MXN,Expirado,No,0,,,,,,,0,0,,No MIPYME,8319,ESTAFETA MEXICANA SA DE CV,No MIPYME,MX,HABILITADO,PoC,,,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1139806
APF,IMSS,Instituto Mexicano del Seguro Social,019GYR009,IMSS-Coordinación de Abastecimiento y Equipamiento #019GYR009,Norberto Monarrez Méndez,1344456,AA-019GYR009-E390-2017 ADQUISICIÓN DE MATERIAL DE CURACIÓN,05. Adjudicación Directa LAASSP,AA-019GYR009-E390-2017,,2017-04-27 09:56,2017-05-04 09:30,Internacional,Adquisiciones,Adjudicación Directa Federal,Electrónica,1454114,D7P0480,2017-05-09,2017-05-19,33281.16,MXN,Expirado,No,0,,,,,,,0,0,,Pequeña,463210,ESPECIALISTAS EN APLICACIONES Y SOPORTE TECNICO MEDICO SA DE CV,Pequeña,MX,HABILITADO,PoC,,,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1130198
APF,IMSS,Instituto Mexicano del Seguro Social,019GYR014,IMSS-Oficina de Adquisiciones de la Delegación Veracruz Norte #019GYR014,MARIA DEL CARMEN OJEDA LOPEZ,1263022,AA-019GYR014-E58-2017 ARTICULOS DE ASEO PARA 2 MESES,05. Adjudicación Directa LAASSP,AA-019GYR014-E58-2017,,2017-01-26 13:15,2017-01-31 09:00,Nacional,Adquisiciones,Adjudicación Directa Federal,Electrónica,1332320,D7P0063,2017-02-03,2017-02-13,5019,MXN,Expirado,No,0,,,,2017-02-03,,,0,0,,No MIPYME,344257,Glück Chemistry S de RL de CV,Pequeña,MX,HABILITADO,PoC,,,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1057499
APF,ISSSTE,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,019GYN016,ISSSTE-Hospital Regional Mérida #019GYN016,Maribel Aguilar Gómez,1580846,ESTIMULADOR TRICAMERAL Y CATETER DE ELECTROFISIOLOGIA DECAPOLAR,05. Adjudicación Directa LAASSP,AA-019GYN016-E340-2017,,,,Nacional,Adquisiciones,Adjudicación Directa Federal,Presencial,1675753,ESTIMULADOR TRICAMERAL Y CATETER DE ELECTROFISIOLOGIA DECAPOLAR ,2017-12-01,2017-12-31,101700,MXN,Expirado,No,0,,,,,,,0,0,,No MIPYME,,NACIONAL TERAPEUTICA S.A DE C.V,,MX,HABILITADO,UC,,,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1356536
APF,IMSS,Instituto Mexicano del Seguro Social,019GYR037,IMSS-UMAE Hospital de Especialidades No. 2 del CMN Luis Donaldo Murrieta #019GYR037,Rafael Adrian Garcia Cabral,1479776,AA-019GYR037-E108-2017 ADQUISICION DE BIENES TERAPEUTICOS GRUPO 010 Y 060 ,05. Adjudicación Directa LAASSP,AA-019GYR037-E108-2017,,2017-09-08 13:25,2017-09-13 10:00,Internacional bajo TLC,Adquisiciones,Adjudicación Directa Federal,Electrónica,1586592,BIENES TERAPEUTICOS,2017-09-14,2017-09-23,5648.5,MXN,Expirado,No,0,,,,,,,0,0,,Pequeña,189248,MEDICAMENTOS Y SERVICIOS INTEGRALES DEL NOROESTE SA DE CV,Micro,MX,HABILITADO,PoC,,,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1260135
APF,ISSSTE,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,019GYN035,ISSSTE-Departamento de Recursos Materiales y Obras #019GYN035,Mónica del Rosario Laguna García,1331775,SERV. GERENCIALES DE SALUD Y ATENCIÓN DE MEDICINA FAMILIAR JONUTA TABASCO,05. Adjudicación Directa LAASSP,AA-019GYN035-E25-2017,,,,Nacional,Servicios,Adjudicación Directa Federal,Presencial,1392053,SERV. GERENCIALES DE SALUD Y ATENCIÓN DE MEDICINA FAMILIAR JONUTA TABASCO,2017-01-16,2017-12-31,81017.24,MXN,Expirado,No,0,,,,2017-01-10,,,0,0,,No MIPYME,351461,CRUZ PEÑA CRUZ,No MIPYME,MX,HABILITADO,PoC,,,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1117466
APF,DICONSA,"Diconsa, S.A. de C.V.",020VSS998,DICONSA-Dirección de Comercialización #020VSS998,Irma Olga Arredondo  Murillo,1305648,CHILES JALAPEÑOS ENTEROS Y RAJAS ,05. Adjudicación Directa LAASSP,AA-020VSS998-E712-2017,,,,Nacional,Adquisiciones,Adjudicación Directa Federal,Presencial,1359651,CHILES JALAPEÑOS ENTEROS Y RAJAS,2017-01-31,2017-02-10,32655,MXN,Expirado,No,0,,,,,,,0,0,,No MIPYME,,"Comercializadora Naremo, S.A. deC.V.",,MX,HABILITADO,UC,,,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1093601
APF,DICONSA,"Diconsa, S.A. de C.V.",020VSS998,DICONSA-Dirección de Comercialización #020VSS998,Irma Olga Arredondo  Murillo,1376974,JABON DE LAVANDERIA,05. Adjudicación Directa LAASSP,AA-020VSS998-E10474-2017,,,,Nacional,Adquisiciones,Adjudicación Directa Federal,Presencial,1444509,JABON DE LAVANDERIA ,2017-05-16,2017-05-26,151928.2,MXN,Expirado,No,0,,,,,,,0,0,,No MIPYME,,"SUMMA COMPANY, S.A. DE C.V.",,MX,HABILITADO,UC,,,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1161286
APF,DICONSA,"Diconsa, S.A. de C.V.",020VSS998,DICONSA-Dirección de Comercialización #020VSS998,Irma Olga Arredondo  Murillo,1313701,FORMULA LACTEAS,05. Adjudicación Directa LAASSP,AA-020VSS998-E1663-2017,,,,Nacional,Adquisiciones,Adjudicación Directa Federal,Presencial,1370125,FORMULA LACTEAS,2017-01-11,2017-01-21,148200,MXN,Expirado,No,0,,,,,,,0,0,,Mediana,,"LACTEOS INDUSTRIALIZADOS DEL NORESTE, S.A. DE C.V.",,MX,HABILITADO,UC,,,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1100970
APF,DICONSA,"Diconsa, S.A. de C.V.",020VSS998,DICONSA-Dirección de Comercialización #020VSS998,Irma Olga Arredondo  Murillo,1502583,CHOCOLATE EN POLVO,05. Adjudicación Directa LAASSP,AA-020VSS998-E20762-2017,,,,Nacional,Adquisiciones,Adjudicación Directa Federal,Presencial,1590121,CHOCOLATE EN POLVO,2017-09-26,2017-10-06,52530.5,MXN,Expirado,No,0,,,,,,,0,0,,Pequeña,,COMERCIALIZADORA DE OCCIDENTE SA DE CV,,MX,HABILITADO,UC,,,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1281710
APF,OnceTV,XE-IPN Canal 11,011B01001,OnceTV-XE IPN CANAL 11 #011B01001,Jose Concepcion Reyes Aquino,1492364,DOCUMENTACIÓN NECESARIA PARA DAR CUMPLIMIENTO A LA CUARTA CONDICIÓN DE LAS DISPO,05. Adjudicación Directa LAASSP,AA-011B01001-E287-2017,,,,Nacional,Servicios,Adjudicación Directa Federal,Electrónica,1578367,"DOCUMENTACIÓN NECESARIA PARA DAR CUMPLIMIENTO A LA CUARTA CONDICIÓN DE LAS DISPOSICIONES GENERALES DE LOS TÍTULOS DE CONCESIÓN, PARA USAR Y APROVECHAR BANDAS DE FRECUENCIA DEL ESPECTRO RADIOELÉCTRICO, AUTORIZADOS AL INSTITUTO POLITÉCNICO NACIONAL /CANAL ON",2017-09-18,2017-09-22,78461.8,MXN,Expirado,No,0,,,,2017-09-21,,,0,0,,Micro,,VICTOR ARTURO MAGALLON LOYOLA,Micro,MX,HABILITADO,PoC,,,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1272093
APF,ISSSTE,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,019GYN051,ISSSTE-Departamento de Recursos Materiales y Obras #019GYN051,Lili Maria Encinas Teran,1438488,AA-019GYN051-E192-2017-ADQUISICION DE MEDICAMENTO DE ESPECIALIDAD,05. Adjudicación Directa LAASSP,AA-019GYN051-E192-2017,,,,Nacional,Servicios,Adjudicación Directa Federal,Presencial,1586814,A042N192C1-17,2017-05-12,2017-05-14,25726,MXN,Expirado,No,0,,,,,,,0,0,,Micro,,MEDICA AVANZADA SA DE CV,No MIPYME,MX,HABILITADO,PoC,,,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1278107
GE,CHIS,_Gobierno del Estado de Chiapas,907077974,CHIS-Comisión de Caminos e Infraestructura Hidráulica-DIRECCION DE CONTRATOS Y ESTIMACIONES #907077974,OFELIA NUÑEZ CABRERA,1436173,REMOCION DE MATERIAL EN CAMINO,06. Adjudicación Directa LOPSRM,AO-907077974-E138-2017,,,,Nacional,Obra Pública,Adjudicación Directa Federal,Presencial,1520455,REMOCION DE MATERIAL EN CAMINO,2017-07-31,2017-08-29,300000,MXN,Expirado,No,0,,,,2017-07-25,,,0,0,,Micro,,"CONSORCIO CONSTRUCTOR ICMACE, S.A. DE C.V.",,MX,HABILITADO,UC,,,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1218368
APF,DICONSA,"Diconsa, S.A. de C.V.",020VSS998,DICONSA-Dirección de Comercialización #020VSS998,Irma Olga Arredondo  Murillo,1380170,"PASTAS PARA SOPA LARGAS, HUECAS                 ",05. Adjudicación Directa LAASSP,AA-020VSS998-E10926-2017,,,,Nacional,Adquisiciones,Adjudicación Directa Federal,Presencial,1448368," PASTAS PARA SOPA LARGAS, HUECAS",2017-05-05,2017-06-30,781648.8,MXN,Expirado,No,0,,,,,,,0,0,,Pequeña,,"FABRICA DE PASTAS ALIM. LA AURORA, S.A. DE C.V.",,MX,HABILITADO,UC,,,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1164341
APF,CECUTT,"Compañía Operadora del Centro Cultural y Turístico de Tijuana, S.A. de C.V.",048L6U001,CECUTT-Gerencia de Recursos Materiales #048L6U001,Lauro Octavio Saavedra Vázquez,1454367,Presentación de concierto musical,05. Adjudicación Directa LAASSP,AA-048L6U001-E187-2017,,,,Nacional,Servicios,Adjudicación Directa Federal,Presencial,1535085,Presentación de un concierto musical ,2017-03-29,2017-08-31,40000,MXN,Expirado,No,0,,,,,,,0,0,,Micro,,JOSÉ EBLEN MAARI GRANIEL,,MX,HABILITADO,UC,,,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1235506
APF,FONATUR,Fondo Nacional de Fomento al Turismo,021W3N003,FONATUR-Subdirección de Adquisiciones y Servicios Generales #021W3N003,Abel Cisneros González,1285695,Proyecto Ejecutivo para la Rehabilitación de las PTAR’S “Copalita” y “La Entrega,06. Adjudicación Directa LOPSRM,AO-021W3N003-E44-2017,,,,Nacional,Servicios Relacionados con la OP,Adjudicación Directa Federal,Mixta,1340806,Proyecto Ejecutivo para la Rehabilitación de las PTAR’S “Copalita” y “La Entrega en Bahía de Huatulco Oaxaca.,2017-03-01,2017-04-14,547478.52,MXN,Expirado,No,0,,,,,,,0,0,,Pequeña,,"SERVICIOS Y CONSULTORES, S.C.",,MX,HABILITADO,UC,,,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1079671
APF,CDI,Comisión Nacional para el Desarrollo de los Pueblos Indígenas,047AYB001,CDI-Dirección de Adquisiciones y Obra Pública #047AYB001,Arturo Cervantes Pérez,1554409,"Campaña de Comunicación Social ""Derechos Indígenas""",05. Adjudicación Directa LAASSP,AA-047AYB001-E38-2017,,,,Nacional,Servicios,Adjudicación Directa Federal,Presencial,1646873,"Campaña de Comunicación Social  ""Derechos Indígenas""",2017-11-13,2017-12-31,301724.12,MXN,Expirado,No,0,,,,2017-11-15,,,0,0,,No MIPYME,10998,GRUPO ACIR NACIONAL SA DE CV,No MIPYME,MX,HABILITADO,PoC,,,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1335779
APF,DICONSA,"Diconsa, S.A. de C.V.",020VSS998,DICONSA-Dirección de Comercialización #020VSS998,Irma Olga Arredondo  Murillo,1472008,LECHE EN POLVO,05. Adjudicación Directa LAASSP,AA-020VSS998-E17619-2017,,,,Nacional,Adquisiciones,Adjudicación Directa Federal,Presencial,1556270, LECHE EN POLVO,2017-08-22,2017-09-01,45428.5,MXN,Expirado,No,0,,,,,,,0,0,,No MIPYME,,"MARCAS NESTLE, S.A. DE C.V.",,MX,HABILITADO,UC,,,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1252681
APF,IMSS,Instituto Mexicano del Seguro Social,019GYR007,IMSS-Oficina de Adquisiciones Deleg. Morelos #019GYR007,Claudia Laureano Palma,1353062,"RV/S18AD/203/17 ADQUISICION MATERIAL CURACIONES, LABORATORIOS Y RADIOLOGICO ",05. Adjudicación Directa LAASSP,AA-019GYR007-E272-2017,,2017-05-08 10:14,2017-05-11 08:00,Internacional bajo TLC,Adquisiciones,Adjudicación Directa Federal,Electrónica,1435383,"D7P0362    RV/S18AD/203/17 ADQUISICION MATERIAL CURACIONES, LABORATORIOS Y RADIOLOGICO",2017-05-19,2017-06-09,4775.9,MXN,Expirado,No,0,,,,,,,0,0,,Micro,424642,CASLAB DE MEXICO SA DE CV,Micro,MX,HABILITADO,PoC,,,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1138589
APF,SFP,Secretaría de la Función Pública,027000002,SFP-Dir. Gral. de Rec. Mat. y Serv. Grales_Dir. de Adquisiciones #027000002,Antonio Omar Fragoso Rodríguez,1296764,APOYO EN LA SUPERVISIÓN DE LA PRÁCTICA DE AUDITORÍAS,05. Adjudicación Directa LAASSP,AA-027000002-E372-2017,,,,Nacional,Servicios,Adjudicación Directa Federal,Presencial,1358648,APOYO EN LA SUPERVISIÓN DE LA PRÁCTICA DE AUDITORÍAS,2017-01-19,2017-10-31,401456.9,MXN,Expirado,No,1,,,,2017-01-30,,,0,0,,Micro,,RUBEN ULLOA CAMPOS,Micro,MX,HABILITADO,PoC,,,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1107011
APF,SEPOMEX,Servicio Postal Mexicano,009J9E001,SEPOMEX-Subdirección de Recursos Materiales #009J9E001,Marco Antonio Rodríguez Ramírez,1612209,SERVICIO DE DICTAMEN DE SEGURIDAD ESTRUCTURAL Y HABITABILIDAD EN EDIFICIO DE COR,05. Adjudicación Directa LAASSP,AA-009J9E001-E147-2017,,,,Nacional,Servicios,Adjudicación Directa Federal,Presencial,1714477,SERVICIO DE DICTAMEN DE SEGURIDAD ESTRUCTURAL Y HABITABILIDAD EN EDIFICIO DE CORREOS DE MÉXICO EN EL ESTADO DE OAXACA,2017-09-14,2017-12-31,131700,MXN,Expirado,No,0,,,,,,,0,0,,Pequeña,376239,CORPORATIVO ALIALERA SA DE CV,Pequeña,MX,HABILITADO,PoC,,,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1387769
APF,CONADE,Comisión Nacional de Cultura Física y Deporte,011L6I001,CONADE-Dirección de Servicios #011L6I001,Adriana Estrada Bernal,1295935,"CONTRATACION DE ESPECIALISTAS TECNICOS, METODOLOGOS, ADMINISTRATIVOS ",05. Adjudicación Directa LAASSP,AA-011L6I001-E29-2017,,,,,Servicios,Adjudicación Directa Federal,,1424392,CONTRATACION DE PRESTADORES DE SERVICIOS PARA LA SUBDIRECCIÓN DE CALIDAD PARA EL DEPORTE,2017-03-07,2017-12-31,275862.07,MXN,Expirado,No,0,11,,,,,,0,0,,No MIPYME,,HECTOR TERESO BARRIO DE LOS ANGELES,,MX,HABILITADO,UC,,,
APF,ISSSTE,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,019GYN073,ISSSTE-Hospital Regional 1º de Octubre #019GYN073,Carlos Adrian Carrillo Guevara,1467521,MEDICAMENTO DE ALTA ESPECIALIDAD,05. Adjudicación Directa LAASSP,AA-019GYN073-E649-2017,,,,Nacional,Adquisiciones,Adjudicación Directa Federal,Presencial,1550585,MEDICAMENTO DE ALTA ESPECIALIDAD,2017-08-15,2017-08-30,11300,MXN,Expirado,No,0,,,,,,,0,0,,Pequeña,509739,MAGALY CARMONA CABALLERO,Micro,MX,HABILITADO,PoC,,,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1248510
GE,QROO,_Gobierno del Estado de Quintana Roo,923039994,QROO-Instituto de Infraestructura Física Educativa del Estado de Quintana Roo-Dirección de Planeación #923039994,Carlos Daniel Vazquez Castillo,1508648,"ADF (162,345,029) QUETZAL,RUFINO TAMAYO,ALFONZO REYES ",06. Adjudicación Directa LOPSRM,AO-923039994-E130-2017,,,,Nacional,Obra Pública,Adjudicación Directa Federal,Presencial,1702380,"ADF (162,345,029) QUETZAL,RUFINO TAMAYO,ALFONZO REYES",2017-10-05,2017-12-03,2864286.89,MXN,Expirado,No,0,,,,2017-09-28,,,0,0,,No MIPYME,,GRUPO CHECHEN SA DE CV,Mediana,MX,HABILITADO,PoC,,,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1287305
APF,INDAABIN,Instituto de Administración y Avalúos de Bienes Nacionales,006A00997,INDAABIN-Dirección General de Avalúos y Obras #006A00997,Xavier Gaytán Zepeda,1436061,SERVICIOS PROFESIONALES PARA LA ELABORACIÓN DE AVALÚOS,05. Adjudicación Directa LAASSP,AA-006A00997-E3020-2017,,,,Nacional,Servicios,Adjudicación Directa Federal,Presencial,1511521,SERVICIOS PROFESIONALES PARA LA ELABORACIÓN DE AVALÚOS,2017-05-25,2017-07-14,5163.75,MXN,Expirado,No,0,,,,,,,0,0,,Pequeña,,ALBERTO EDGAR VARGAS CABRERA,Micro,MX,HABILITADO,PoC,,,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1256127
APF,SEDATU,"Secretaría de Desarrollo Agrario, Territorial y Urbano",015000999,SEDATU-Dirección General de Recursos Materiales y Servicios Generales #015000999,Humberto René Islas Cortés,1485363,PRESTADOR DE SERVICIOS PROFESIONALES,05. Adjudicación Directa LAASSP,AA-015000999-E1498-2017,,,,Nacional,Servicios,Adjudicación Directa Federal,Electrónica,1571268,PRESTADOR DE SERVICIOS PROFESIONALES,2017-07-31,2017-12-31,188811.16,MXN,Expirado,No,0,,,,,,,0,0,,Micro,,KARINA GUERRERO HUEPA,,MX,HABILITADO,UC,,,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1265452
APF,COLMICH,"El Colegio de Michoacán, A.C.",03891I999,COLMICH-Departamento de Recursos Materiales #03891I999,MARIO ALBERTO MORENO VILLEGAS,1409875,MATERIALES Y UTILES DE OFICINA,05. Adjudicación Directa LAASSP,AA-03891I999-E319-2017,,,,Nacional,Adquisiciones,Adjudicación Directa Federal,Electrónica,1481699,MATERIALES Y UTILES DE OFICINA ,2017-06-09,2017-06-29,350,MXN,Expirado,No,0,,,,,,,0,0,,Micro,,JOSEFINA ARIAS SANCHEZ,,MX,HABILITADO,UC,,,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1193153
APF,CICY,"Centro de Investigación Científica de Yucatán, A.C.",03890Q010,CICY-Dirección Administrativa #03890Q010,Lesvia del Carmen Chalé Novelo,1305940,OTRAS ASESORIAS PARA LA OPERACION DE PROGRAMAS,05. Adjudicación Directa LAASSP,AA-03890Q010-E87-2017,,,,Nacional,Servicios,Adjudicación Directa Federal,Electrónica,1360033,OTRAS ASESORIAS PARA LA OPERACION DE PROGRAMAS,2017-02-10,2017-12-31,75000,MXN,Expirado,No,0,,,,,,,0,0,,No MIPYME,,"PCP, AGENTE DE SEGUROS Y DE FIANZAS SA DE CV ",Micro,MX,HABILITADO,PoC,,,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1093780
APF,DICONSA,"Diconsa, S.A. de C.V.",020VSS998,DICONSA-Dirección de Comercialización #020VSS998,Irma Olga Arredondo  Murillo,1437001,CAFE SOLUBLE,05. Adjudicación Directa LAASSP,AA-020VSS998-E14204-2017,,,,Nacional,Adquisiciones,Adjudicación Directa Federal,Presencial,1512418,CAFE SOLUBLE,2017-07-07,2017-07-17,1865042.2,MXN,Expirado,No,0,,,,,,,0,0,,Micro,,SONOCAF SA DE CV,,MX,HABILITADO,UC,,,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1219207
GM,HGO,_Gobierno Municipal del Estado de Hidalgo,813051994,HGO-Mineral de la Reforma-DIRECCIÓN DE CONCURSOS Y LICITACIONES #813051994,RAUL CAMACHO BAÑOS,1582162,AMPLIACION DE RED DE ENERGIA ELECTRICA COLONIA JAGÜEY,06. Adjudicación Directa LOPSRM,AO-813051994-E46-2017,,,,Nacional,Obra Pública,Adjudicación Directa Federal,Presencial,1678378,"Ampliación de Red de Energía Eléctrica Col. Jagüey, Azoyatla Primera Etapa",2017-12-29,2018-03-28,1187449.44,MXN,Activo,No,0,,,,2017-12-29,,,0,0,,No MIPYME,,COMERCIALIZADORA Y CONSTRUCCIONES FYE SA DE CV,Mediana,MX,HABILITADO,PoC,,,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1358567
APF,CFE,Comisión Federal de Electricidad,018TOQ732,CFE-Transmisión #018TOQ732,Gregorio Gerardo Cortés Viveros,1372282,CABLE DE CONTROL,01. Licitación Pública LAASSP,LA-018TOQ732-E1218-2017,2017-06-30,2017-06-05 14:39,2017-06-26 11:00,Nacional,Adquisiciones,Licitación Pública,Electrónica,1492760,CABLE DE CONTROL,2017-07-06,2017-10-04,683280,MXN,Expirado,No,0,,,,,,,0,0,,Mediana,,KOBREX SA DE CV,Mediana,MX,HABILITADO,PoC,,,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1156812
APF,DICONSA,"Diconsa, S.A. de C.V.",020VSS998,DICONSA-Dirección de Comercialización #020VSS998,Irma Olga Arredondo  Murillo,1525205,NECTARES,05. Adjudicación Directa LAASSP,AA-020VSS998-E22659-2017,,,,Nacional,Adquisiciones,Adjudicación Directa Federal,Presencial,1613717,NECTARES,2017-09-09,2017-09-19,41059,MXN,Expirado,No,0,,,,,,,0,0,,Mediana,,"COMERCIALIZADORA ELORO, S.A.",,MX,HABILITADO,UC,,,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1302937
